-22286,-24021,-22286,-24021
-19704,-26181,-19704,-26181
-16914,-28064,-16914,-28064
-13946,-29651,-13946,-29651
-10830,-30926,-10830,-30926
-7600,-31873,-7600,-31873
-4290,-32485,-4290,-32485
-934,-32754,-934,-32754
2431,-32677,2431,-32677
5771,-32255,5771,-32255
9050,-31493,9050,-31493
12233,-30398,12233,-30398
15287,-28983,15287,-28983
18180,-27261,18180,-27261
20881,-25252,20881,-25252
23361,-22977,23361,-22977
25595,-20459,25595,-20459
27559,-17725,27559,-17725
29232,-14804,29232,-14804
30597,-11726,30597,-11726
31638,-8525,31638,-8525
32346,-5235,32346,-5235
32713,-1888,32713,-1888
32734,1478,32734,1478
32409,4828,32409,4828
31743,8128,31743,8128
30742,11342,30742,11342
29416,14436,29416,14436
27779,17378,27779,17378
25850,20136,25850,20136
23648,22682,23648,22682
21196,24988,21196,24988
18520,27031,18520,27031
15649,28788,15649,28788
12613,30242,12613,30242
9444,31377,9444,31377
6175,32180,6175,32180
2841,32644,2841,32644
-523,32763,-523,32763
-3882,32536,-3882,32536
-7199,31966,-7199,31966
-10441,31059,-10441,31059
-13572,29824,-13572,29824
-16561,28274,-16561,28274
-19374,26426,-19374,26426
-21983,24299,-21983,24299
-24360,21915,-24360,21915
-26480,19300,-26480,19300
-28320,16482,-28320,16482
-29862,13489,-29862,13489
-31088,10354,-31088,10354
-31986,7110,-31986,7110
-32547,3791,-32547,3791
-32764,432,-32764,432
-32636,-2932,-32636,-2932
-32163,-6265,-32163,-6265
-31350,-9532,-31350,-9532
-30207,-12698,-30207,-12698
-28745,-15730,-28745,-15730
-26979,-18596,-26979,-18596
-24929,-21266,-24929,-21266
-22616,-23711,-22616,-23711
-20064,-25906,-20064,-25906
-17300,-27828,-17300,-27828
-14354,-29456,-14354,-29456
-11256,-30773,-11256,-30773
-8039,-31766,-8039,-31766
-4738,-32423,-4738,-32423
-1386,-32738,-1386,-32738
1980,-32707,1980,-32707
5325,-32331,5325,-32331
8614,-31615,8614,-31615
11812,-30564,11812,-30564
14885,-29191,14885,-29191
17802,-27510,17802,-27510
20530,-25538,20530,-25538
23042,-23297,23042,-23297
25310,-20810,25310,-20810
27312,-18103,27312,-18103
29025,-15206,29025,-15206
30432,-12148,30432,-12148
31518,-8961,31518,-8961
32271,-5681,32271,-5681
32683,-2340,32683,-2340
32751,1026,32751,1026
32473,4380,32473,4380
31852,7689,31852,7689
30895,10916,30895,10916
29612,14028,29612,14028
28017,16992,28017,16992
26125,19777,26125,19777
23959,22353,23959,22353
21539,24693,21539,24693
18892,26773,18892,26773
16045,28570,16045,28570
13029,30065,13029,30065
9876,31243,9876,31243
6619,32092,6619,32092
3291,32601,3291,32601
-71,32767,-71,32767
-3432,32587,-3432,32587
-6757,32063,-6757,32063
-10011,31200,-10011,31200
-13159,30008,-13159,30008
-16169,28500,-16169,28500
-19007,26691,-19007,26691
-21645,24600,-21645,24600
-24055,22249,-24055,22249
-26211,19664,-26211,19664
-28090,16871,-28090,16871
-29673,13900,-29673,13900
-30942,10782,-30942,10782
-31885,7551,-31885,7551
-32492,4240,-32492,4240
-32755,884,-32755,884
-32673,-2481,-32673,-2481
-32246,-5820,-32246,-5820
-31479,-9098,-31479,-9098
-30379,-12279,-30379,-12279
-28959,-15331,-28959,-15331
-27233,-18222,-27233,-18222
-25220,-20919,-25220,-20919
-22941,-23397,-22941,-23397
-20419,-25627,-20419,-25627
-17682,-27586,-17682,-27586
-14759,-29255,-14759,-29255
-11680,-30615,-11680,-30615
-8477,-31652,-8477,-31652
-5185,-32354,-5185,-32354
-1838,-32715,-1838,-32715
1528,-32731,1528,-32731
4878,-32402,4878,-32402
8177,-31730,8177,-31730
11389,-30724,11389,-30724
14481,-29394,14481,-29394
17420,-27753,17420,-27753
20176,-25819,20176,-25819
22718,-23613,22718,-23613
25021,-21157,25021,-21157
27059,-18479,27059,-18479
28812,-15605,28812,-15605
30261,-12567,30261,-12567
31391,-9396,31391,-9396
32189,-6126,32189,-6126
32648,-2791,32648,-2791
32762,574,32762,574
32530,3932,32530,3932
31955,7248,31955,7248
31043,10489,31043,10489
29803,13618,29803,13618
28249,16604,28249,16604
26396,19415,26396,19415
24265,22020,24265,22020
21878,24394,21878,24394
19260,26509,19260,26509
16438,28345,16438,28345
13443,29882,13443,29882
10307,31104,10307,31104
7061,31997,7061,31997
3741,32553,3741,32553
381,32765,381,32765
-2982,32631,-2982,32631
-6314,32153,-6314,32153
-9580,31335,-9580,31335
-12744,30187,-12744,30187
-15774,28720,-15774,28720
-18637,26951,-18637,26951
-21304,24896,-21304,24896
-23746,22579,-23746,22579
-25937,20024,-25937,20024
-27854,17257,-27854,17257
-29478,14308,-29478,14308
-30790,11209,-30790,11209
-31778,7990,-31778,7990
-32430,4688,-32430,4688
-32740,1336,-32740,1336
-32704,-2030,-32704,-2030
-32323,-5375,-32323,-5375
-31601,-8662,-31601,-8662
-30546,-11859,-30546,-11859
-29168,-14930,-29168,-14930
-27482,-17844,-27482,-17844
-25507,-20569,-25507,-20569
-23262,-23078,-23262,-23078
-20771,-25342,-20771,-25342
-18062,-27340,-18062,-27340
-15161,-29048,-15161,-29048
-12101,-30451,-12101,-30451
-8913,-31531,-8913,-31531
-5631,-32280,-5631,-32280
-2290,-32687,-2290,-32687
1076,-32749,1076,-32749
4430,-32466,4430,-32466
7738,-31840,7738,-31840
10964,-30878,10964,-30878
14074,-29591,14074,-29591
17035,-27991,17035,-27991
19817,-26095,19817,-26095
22390,-23924,22390,-23924
24726,-21501,24726,-21501
26802,-18851,26802,-18851
28594,-16001,28594,-16001
30085,-12983,30085,-12983
31258,-9828,31258,-9828
32102,-6569,32102,-6569
32606,-3241,32606,-3241
32767,121,32767,121
32581,3482,32581,3482
32052,6807,32052,6807
31185,10059,31185,10059
29988,13205,29988,13205
28475,16212,28475,16212
26662,19048,26662,19048
24567,21683,24567,21683
22212,24089,22212,24089
19624,26241,19624,26241
16828,28116,16828,28116
13855,29694,13855,29694
10735,30959,10735,30959
7502,31897,7502,31897
4190,32498,4190,32498
834,32756,834,32756
-2531,32669,-2531,32669
-5870,32237,-5870,32237
-9146,31465,-9146,31465
-12326,30360,-12326,30360
-15376,28935,-15376,28935
-18263,27205,-18263,27205
-20958,25188,-20958,25188
-23432,22905,-23432,22905
-25658,20380,-25658,20380
-27613,17640,-27613,17640
-29278,14714,-29278,14714
-30633,11633,-30633,11633
-31664,8428,-31664,8428
-32362,5135,-32362,5135
-32718,1788,-32718,1788
-32729,-1578,-32729,-1578
-32394,-4928,-32394,-4928
-31718,-8225,-31718,-8225
-30707,-11436,-30707,-11436
-29371,-14526,-29371,-14526
-27726,-17463,-27726,-17463
-25788,-20215,-25788,-20215
-23578,-22754,-23578,-22754
-21119,-25053,-21119,-25053
-18437,-27088,-18437,-27088
-15561,-28836,-15561,-28836
-12520,-30281,-12520,-30281
-9348,-31405,-9348,-31405
-6076,-32199,-6076,-32199
-2741,-32652,-2741,-32652
624,-32761,624,-32761
3982,-32524,3982,-32524
7297,-31944,7297,-31944
10536,-31027,10536,-31027
13664,-29782,13664,-29782
16647,-28223,16647,-28223
19455,-26366,19455,-26366
22057,-24231,22057,-24231
24427,-21840,24427,-21840
26539,-19219,26539,-19219
28371,-16395,28371,-16395
29903,-13397,29903,-13397
31120,-10259,31120,-10259
32008,-7012,32008,-7012
32558,-3691,32558,-3691
32765,-331,32765,-331
32626,3032,32626,3032
32143,6363,32143,6363
31321,9628,31321,9628
30168,12790,30168,12790
28696,15818,28696,15818
26922,18678,26922,18678
24864,21342,24864,21342
22543,23780,22543,23780
19984,25968,19984,25968
17214,27881,17214,27881
14263,29500,14263,29500
11161,30807,11161,30807
7942,31790,7942,31790
4638,32437,4638,32437
1286,32742,1286,32742
-2080,32701,-2080,32701
-5424,32315,-5424,32315
-8711,31588,-8711,31588
-11906,30528,-11906,30528
-14975,29145,-14975,29145
-17886,27455,-17886,27455
-20608,25475,-20608,25475
-23113,23226,-23113,23226
-25374,20732,-25374,20732
-27367,18020,-27367,18020
-29072,15117,-29072,15117
-30469,12054,-30469,12054
-31545,8865,-31545,8865
-32288,5582,-32288,5582
-32690,2239,-32690,2239
-32748,-1126,-32748,-1126
-32459,-4480,-32459,-4480
-31828,-7787,-31828,-7787
-30862,-11011,-30862,-11011
-29569,-14119,-29569,-14119
-27964,-17078,-27964,-17078
-26065,-19857,-26065,-19857
-23890,-22427,-23890,-22427
-21463,-24759,-21463,-24759
-18809,-26831,-18809,-26831
-15958,-28619,-15958,-28619
-12937,-30105,-12937,-30105
-9780,-31273,-9780,-31273
-6520,-32112,-6520,-32112
-3191,-32611,-3191,-32611
171,-32767,171,-32767
3532,-32576,3532,-32576
6856,-32042,6856,-32042
10107,-31169,10107,-31169
13251,-29968,13251,-29968
16256,-28450,16256,-28450
19089,-26632,19089,-26632
21721,-24533,21721,-24533
24123,-22175,24123,-22175
26271,-19583,26271,-19583
28142,-16785,28142,-16785
29715,-13809,29715,-13809
30975,-10687,30975,-10687
31908,-7453,31908,-7453
32504,-4140,32504,-4140
32758,-783,32758,-783
32665,2581,32665,2581
32228,5919,32228,5919
31451,9194,31451,9194
30341,12373,30341,12373
28912,15420,28912,15420
27177,18305,27177,18305
25156,20997,25156,20997
22869,23467,22869,23467
20341,25689,20341,25689
17598,27641,17598,27641
14669,29300,14669,29300
11586,30650,11586,30650
8380,31677,8380,31677
5086,32370,5086,32370
1738,32721,1738,32721
-1628,32727,-1628,32727
-4977,32387,-4977,32387
-8274,31705,-8274,31705
-11483,30689,-11483,30689
-14571,29349,-14571,29349
-17505,27699,-17505,27699
-20255,25757,-20255,25757
-22790,23543,-22790,23543
-25086,21081,-25086,21081
-27116,18396,-27116,18396
-28860,15517,-28860,15517
-30300,12474,-30300,12474
-31420,9299,-31420,9299
-32208,6027,-32208,6027
-32656,2691,-32656,2691
-32760,-674,-32760,-674
-32518,-4032,-32518,-4032
-31933,-7346,-31933,-7346
-31011,-10584,-31011,-10584
-29761,-13710,-29761,-13710
-28198,-16691,-28198,-16691
-26336,-19495,-26336,-19495
-24197,-22095,-24197,-22095
-21803,-24461,-21803,-24461
-19178,-26568,-19178,-26568
-16351,-28396,-16351,-28396
-13352,-29923,-13352,-29923
-10211,-31135,-10211,-31135
-6963,-32019,-6963,-32019
-3641,-32564,-3641,-32564
-281,-32766,-281,-32766
3082,-32622,3082,-32622
6413,-32133,6413,-32133
9676,-31306,9676,-31306
12836,-30148,12836,-30148
15862,-28672,15862,-28672
18720,-26893,18720,-26893
21380,-24831,21380,-24831
23815,-22506,23815,-22506
25998,-19944,25998,-19944
27907,-17172,27907,-17172
29522,-14218,29522,-14218
30825,-11114,30825,-11114
31802,-7893,31802,-7893
32444,-4588,32444,-4588
32744,-1236,32744,-1236
32698,2130,32698,2130
32307,5474,32307,5474
31575,8759,31575,8759
30509,11952,30509,11952
29122,15020,29122,15020
27427,17928,27427,17928
25443,20647,25443,20647
23191,23149,23191,23149
20693,25406,20693,25406
17978,27395,17978,27395
15072,29095,15072,29095
12008,30488,12008,30488
8816,31559,8816,31559
5532,32297,5532,32297
2189,32694,2189,32694
-1176,32746,-1176,32746
-4530,32452,-4530,32452
-7835,31816,-7835,31816
-11058,30845,-11058,30845
-14164,29547,-14164,29547
-17121,27938,-17121,27938
-19897,26034,-19897,26034
-22463,23855,-22463,23855
-24792,21425,-24792,21425
-26859,18768,-26859,18768
-28643,15914,-28643,15914
-30125,12891,-30125,12891
-31288,9732,-31288,9732
-32122,6471,-32122,6471
-32616,3141,-32616,3141
-32766,-222,-32766,-222
-32571,-3582,-32571,-3582
-32031,-6905,-32031,-6905
-31154,-10155,-31154,-10155
-29948,-13297,-29948,-13297
-28425,-16300,-28425,-16300
-26603,-19130,-26603,-19130
-24500,-21758,-24500,-21758
-22138,-24157,-22138,-24157
-19543,-26301,-19543,-26301
-16742,-28167,-16742,-28167
-13763,-29736,-13763,-29736
-10640,-30991,-10640,-30991
-7404,-31920,-7404,-31920
-4090,-32511,-4090,-32511
-733,-32759,-733,-32759
2632,-32661,2632,-32661
5969,-32219,5969,-32219
9243,-31436,9243,-31436
12419,-30322,12419,-30322
15464,-28888,15464,-28888
18347,-27149,18347,-27149
21035,-25124,21035,-25124
23502,-22833,23502,-22833
25720,-20301,25720,-20301
27667,-17555,27667,-17555
29323,-14624,29323,-14624
30668,-11539,30668,-11539
31690,-8331,31690,-8331
32378,-5036,32378,-5036
32724,-1688,32724,-1688
32724,1679,32724,1679
32379,5027,32379,5027
31692,8323,31692,8323
30671,11530,30671,11530
29327,14616,29327,14616
27672,17548,27672,17548
25726,20294,25726,20294
23508,22826,23508,22826
21042,25118,21042,25118
18354,27144,18354,27144
15472,28884,15472,28884
12427,30319,12427,30319
9251,31434,9251,31434
5977,32217,5977,32217
2640,32660,2640,32660
-724,32759,-724,32759
-4081,32512,-4081,32512
-7395,31922,-7395,31922
-10631,30994,-10631,30994
-13755,29740,-13755,29740
-16734,28172,-16734,28172
-19536,26306,-19536,26306
-22132,24163,-22132,24163
-24494,21765,-24494,21765
-26598,19137,-26598,19137
-28421,16308,-28421,16308
-29944,13306,-29944,13306
-31151,10163,-31151,10163
-32029,6914,-32029,6914
-32570,3591,-32570,3591
-32766,231,-32766,231
-32617,-3132,-32617,-3132
-32123,-6462,-32123,-6462
-31291,-9724,-31291,-9724
-30128,-12883,-30128,-12883
-28648,-15906,-28648,-15906
-26865,-18761,-26865,-18761
-24798,-21418,-24798,-21418
-22470,-23849,-22470,-23849
-19904,-26029,-19904,-26029
-17129,-27933,-17129,-27933
-14173,-29543,-14173,-29543
-11067,-30842,-11067,-30842
-7844,-31814,-7844,-31814
-4539,-32451,-4539,-32451
-1185,-32746,-1185,-32746
2180,-32694,2180,-32694
5523,-32298,5523,-32298
8808,-31561,8808,-31561
11999,-30491,11999,-30491
15064,-29099,15064,-29099
17970,-27400,17970,-27400
20686,-25412,20686,-25412
23184,-23155,23184,-23155
25438,-20654,25438,-20654
27422,-17936,27422,-17936
29118,-15027,29118,-15027
30506,-11961,30506,-11961
31572,-8768,31572,-8768
32305,-5482,32305,-5482
32697,-2139,32697,-2139
32744,1227,32744,1227
32445,4580,32445,4580
31804,7884,31804,7884
30828,11106,30828,11106
29526,14210,29526,14210
27912,17164,27912,17164
26004,19937,26004,19937
23821,22500,23821,22500
21387,24825,21387,24825
18727,26888,18727,26888
15870,28668,15870,28668
12845,30144,12845,30144
9684,31303,9684,31303
6422,32132,6422,32132
3091,32621,3091,32621
-272,32766,-272,32766
-3632,32565,-3632,32565
-6954,32021,-6954,32021
-10203,31138,-10203,31138
-13343,29927,-13343,29927
-16343,28400,-16343,28400
-19171,26574,-19171,26574
-21796,24467,-21796,24467
-24191,22101,-24191,22101
-26331,19503,-26331,19503
-28193,16698,-28193,16698
-29757,13718,-29757,13718
-31008,10592,-31008,10592
-31931,7355,-31931,7355
-32517,4040,-32517,4040
-32760,683,-32760,683
-32657,-2682,-32657,-2682
-32210,-6018,-32210,-6018
-31422,-9291,-31422,-9291
-30303,-12466,-30303,-12466
-28864,-15509,-28864,-15509
-27121,-18388,-27121,-18388
-25091,-21074,-25091,-21074
-22797,-23537,-22797,-23537
-20262,-25751,-20262,-25751
-17513,-27694,-17513,-27694
-14579,-29345,-14579,-29345
-11491,-30686,-11491,-30686
-8283,-31703,-8283,-31703
-4986,-32385,-4986,-32385
-1637,-32726,-1637,-32726
1729,-32721,1729,-32721
5077,-32371,5077,-32371
8371,-31680,8371,-31680
11577,-30654,11577,-30654
14661,-29304,14661,-29304
17590,-27645,17590,-27645
20334,-25695,20334,-25695
22862,-23473,22862,-23473
25150,-21004,25150,-21004
27172,-18312,27172,-18312
28908,-15428,28908,-15428
30338,-12381,30338,-12381
31448,-9203,31448,-9203
32226,-5928,32226,-5928
32664,-2590,32664,-2590
32758,775,32758,775
32506,4131,32506,4131
31910,7444,31910,7444
30978,10679,30978,10679
29719,13801,29719,13801
28146,16777,28146,16777
26276,19576,26276,19576
24129,22169,24129,22169
21728,24527,21728,24527
19096,26627,19096,26627
16264,28446,16264,28446
13260,29964,13260,29964
10115,31167,10115,31167
6865,32040,6865,32040
3541,32575,3541,32575
180,32767,180,32767
-3182,32612,-3182,32612
-6511,32114,-6511,32114
-9772,31276,-9772,31276
-12929,30108,-12929,30108
-15950,28623,-15950,28623
-18802,26836,-18802,26836
-21456,24765,-21456,24765
-23884,22433,-23884,22433
-26059,19864,-26059,19864
-27960,17086,-27960,17086
-29565,14127,-29565,14127
-30859,11019,-30859,11019
-31826,7795,-31826,7795
-32458,4489,-32458,4489
-32747,1135,-32747,1135
-32691,-2231,-32691,-2231
-32290,-5573,-32290,-5573
-31548,-8856,-31548,-8856
-30472,-12046,-30472,-12046
-29076,-15109,-29076,-15109
-27372,-18012,-27372,-18012
-25380,-20725,-25380,-20725
-23120,-23220,-23120,-23220
-20615,-25469,-20615,-25469
-17893,-27450,-17893,-27450
-14983,-29141,-14983,-29141
-11914,-30524,-11914,-30524
-8719,-31586,-8719,-31586
-5433,-32313,-5433,-32313
-2089,-32700,-2089,-32700
1277,-32742,1277,-32742
4629,-32438,4629,-32438
7933,-31792,7933,-31792
11153,-30811,11153,-30811
14255,-29504,14255,-29504
17207,-27886,17207,-27886
19977,-25973,19977,-25973
22536,-23786,22536,-23786
24858,-21349,24858,-21349
26917,-18686,26917,-18686
28692,-15826,28692,-15826
30164,-12798,30164,-12798
31318,-9636,31318,-9636
32141,-6372,32141,-6372
32626,-3041,32626,-3041
32765,322,32765,322
32559,3682,32559,3682
32010,7003,32010,7003
31122,10250,31122,10250
29907,13389,29907,13389
28375,16387,28375,16387
26544,19212,26544,19212
24433,21834,24433,21834
22064,24225,22064,24225
19462,26361,19462,26361
16655,28219,16655,28219
13672,29778,13672,29778
10545,31024,10545,31024
7306,31942,7306,31942
3991,32523,3991,32523
633,32761,633,32761
-2732,32653,-2732,32653
-6067,32200,-6067,32200
-9339,31408,-9339,31408
-12512,30284,-12512,30284
-15553,28841,-15553,28841
-18430,27093,-18430,27093
-21112,25059,-21112,25059
-23572,22761,-23572,22761
-25783,20222,-25783,20222
-27721,17470,-27721,17470
-29367,14534,-29367,14534
-30703,11444,-30703,11444
-31716,8234,-31716,8234
-32393,4937,-32393,4937
-32729,1587,-32729,1587
-32719,-1779,-32719,-1779
-32363,-5126,-32363,-5126
-31667,-8420,-31667,-8420
-30636,-11624,-30636,-11624
-29282,-14706,-29282,-14706
-27618,-17633,-27618,-17633
-25664,-20373,-25664,-20373
-23438,-22898,-23438,-22898
-20965,-25182,-20965,-25182
-18271,-27200,-18271,-27200
-15384,-28931,-15384,-28931
-12334,-30357,-12334,-30357
-9155,-31462,-9155,-31462
-5878,-32235,-5878,-32235
-2540,-32668,-2540,-32668
825,-32757,825,-32757
4181,-32499,4181,-32499
7493,-31899,7493,-31899
10726,-30962,10726,-30962
13846,-29698,13846,-29698
16820,-28120,16820,-28120
19616,-26246,19616,-26246
22206,-24095,22206,-24095
24561,-21690,24561,-21690
26656,-19056,26656,-19056
28471,-16220,28471,-16220
29985,-13214,29985,-13214
31182,-10068,31182,-10068
32050,-6815,32050,-6815
32580,-3491,32580,-3491
32767,-130,32767,-130
32607,3232,32607,3232
32104,6561,32104,6561
31261,9820,31261,9820
30089,12975,30089,12975
28599,15994,28599,15994
26807,18843,26807,18843
24732,21494,24732,21494
22396,23918,22396,23918
19824,26090,19824,26090
17043,27986,17043,27986
14082,29587,14082,29587
10972,30875,10972,30875
7746,31838,7746,31838
4439,32465,4439,32465
1085,32749,1085,32749
-2281,32688,-2281,32688
-5622,32281,-5622,32281
-8904,31534,-8904,31534
-12093,30454,-12093,30454
-15153,29053,-15153,29053
-18054,27345,-18054,27345
-20764,25348,-20764,25348
-23255,23084,-23255,23084
-25501,20576,-25501,20576
-27477,17851,-27477,17851
-29164,14938,-29164,14938
-30543,11867,-30543,11867
-31599,8671,-31599,8671
-32322,5383,-32322,5383
-32704,2039,-32704,2039
-32740,-1327,-32740,-1327
-32431,-4679,-32431,-4679
-31780,-7982,-31780,-7982
-30793,-11200,-30793,-11200
-29482,-14300,-29482,-14300
-27859,-17250,-27859,-17250
-25942,-20017,-25942,-20017
-23752,-22573,-23752,-22573
-21311,-24890,-21311,-24890
-18644,-26945,-18644,-26945
-15782,-28716,-15782,-28716
-12752,-30184,-12752,-30184
-9588,-31333,-9588,-31333
-6323,-32151,-6323,-32151
-2991,-32630,-2991,-32630
372,-32765,372,-32765
3732,-32554,3732,-32554
7052,-31999,7052,-31999
10298,-31107,10298,-31107
13435,-29886,13435,-29886
16430,-28350,16430,-28350
19252,-26515,19252,-26515
21871,-24400,21871,-24400
24259,-22027,24259,-22027
26391,-19422,26391,-19422
28244,-16612,28244,-16612
29799,-13626,29799,-13626
31040,-10497,31040,-10497
31953,-7257,31953,-7257
32529,-3941,32529,-3941
32762,-582,32762,-582
32649,2782,32649,2782
32191,6117,32191,6117
31394,9387,31394,9387
30265,12558,30265,12558
28817,15597,28817,15597
27064,18471,27064,18471
25027,21151,25027,21151
22724,23607,22724,23607
20183,25814,20183,25814
17428,27748,17428,27748
14489,29390,14489,29390
11397,30721,11397,30721
8185,31728,8185,31728
4887,32401,4887,32401
1537,32731,1537,32731
-1829,32716,-1829,32716
-5176,32356,-5176,32356
-8468,31654,-8468,31654
-11671,30618,-11671,30618
-14751,29259,-14751,29259
-17675,27591,-17675,27591
-20412,25632,-20412,25632
-22934,23403,-22934,23403
-25214,20926,-25214,20926
-27228,18229,-27228,18229
-28955,15339,-28955,15339
-30376,12288,-30376,12288
-31476,9106,-31476,9106
-32244,5829,-32244,5829
-32672,2490,-32672,2490
-32755,-875,-32755,-875
-32493,-4231,-32493,-4231
-31887,-7542,-31887,-7542
-30945,-10774,-30945,-10774
-29676,-13892,-29676,-13892
-28095,-16863,-28095,-16863
-26216,-19657,-26216,-19657
-24061,-22243,-24061,-22243
-21652,-24594,-21652,-24594
-19015,-26686,-19015,-26686
-16177,-28496,-16177,-28496
-13168,-30005,-13168,-30005
-10020,-31197,-10020,-31197
-6766,-32061,-6766,-32061
-3441,-32586,-3441,-32586
-80,-32767,-80,-32767
3282,-32602,3282,-32602
6610,-32093,6610,-32093
9868,-31246,9868,-31246
13021,-30069,13021,-30069
16037,-28574,16037,-28574
18884,-26778,18884,-26778
21532,-24699,21532,-24699
23952,-22360,23952,-22360
26120,-19784,26120,-19784
28012,-17000,28012,-17000
29608,-14036,29608,-14036
30892,-10925,30892,-10925
31850,-7698,31850,-7698
32472,-4389,32472,-4389
32751,-1035,32751,-1035
32684,2331,32684,2331
32272,5672,32272,5672
31520,8953,31520,8953
30435,12139,30435,12139
29029,15198,29029,15198
27317,18096,27317,18096
25316,20803,25316,20803
23048,23291,23048,23291
20537,25532,20537,25532
17809,27505,17809,27505
14893,29187,14893,29187
11820,30561,11820,30561
8623,31612,8623,31612
5334,32330,5334,32330
1989,32707,1989,32707
-1377,32738,-1377,32738
-4729,32424,-4729,32424
-8031,31768,-8031,31768
-11247,30776,-11247,30776
-14346,29460,-14346,29460
-17292,27833,-17292,27833
-20057,25912,-20057,25912
-22609,23717,-22609,23717
-24923,21272,-24923,21272
-26974,18603,-26974,18603
-28740,15738,-28740,15738
-30203,12706,-30203,12706
-31347,9540,-31347,9540
-32161,6274,-32161,6274
-32635,2941,-32635,2941
-32764,-423,-32764,-423
-32548,-3782,-32548,-3782
-31988,-7101,-31988,-7101
-31091,-10346,-31091,-10346
-29865,-13481,-29865,-13481
-28325,-16474,-28325,-16474
-26485,-19293,-26485,-19293
-24366,-21908,-24366,-21908
-21990,-24293,-21990,-24293
-19381,-26420,-19381,-26420
-16568,-28269,-16568,-28269
-13581,-29820,-13581,-29820
-10450,-31056,-10450,-31056
-7208,-31964,-7208,-31964
-3891,-32535,-3891,-32535
-532,-32763,-532,-32763
2832,-32644,2832,-32644
6166,-32182,6166,-32182
9435,-31379,9435,-31379
12605,-30246,12605,-30246
15641,-28793,15641,-28793
18513,-27036,18513,-27036
21189,-24994,21189,-24994
23641,-22688,23641,-22688
25844,-20143,25844,-20143
27775,-17385,27775,-17385
29412,-14444,29412,-14444
30738,-11350,30738,-11350
31741,-8137,31741,-8137
32408,-4837,32408,-4837
32733,-1487,32733,-1487
32713,1879,32713,1879
32348,5226,32348,5226
31641,8517,31641,8517
30600,11718,30600,11718
29236,14796,29236,14796
27564,17717,27564,17717
25601,20452,25601,20452
23368,22970,23368,22970
20888,25246,20888,25246
18187,27256,18187,27256
15295,28978,15295,28978
12241,30395,12241,30395
9058,31490,9058,31490
5780,32253,5780,32253
2440,32676,2440,32676
-925,32754,-925,32754
-4281,32486,-4281,32486
-7591,31876,-7591,31876
-10821,30929,-10821,30929
-13937,29655,-13937,29655
-16906,28069,-16906,28069
-19697,26186,-19697,26186
-22280,24027,-22280,24027
-24627,21614,-24627,21614
-26715,18974,-26715,18974
-28520,16133,-28520,16133
-30025,13122,-30025,13122
-31213,9972,-31213,9972
-32071,6717,-32071,6717
-32591,3391,-32591,3391
-32767,30,-32767,30
-32597,-3332,-32597,-3332
-32083,-6659,-32083,-6659
-31231,-9916,-31231,-9916
-30049,-13067,-30049,-13067
-28549,-16081,-28549,-16081
-26749,-18925,-26749,-18925
-24666,-21570,-24666,-21570
-22323,-23987,-22323,-23987
-19744,-26150,-19744,-26150
-16957,-28038,-16957,-28038
-13991,-29630,-13991,-29630
-10877,-30909,-10877,-30909
-7649,-31862,-7649,-31862
-4340,-32478,-4340,-32478
-984,-32752,-984,-32752
2381,-32680,2381,-32680
5721,-32264,5721,-32264
9001,-31506,9001,-31506
12186,-30417,12186,-30417
15242,-29006,15242,-29006
18138,-27289,18138,-27289
20842,-25284,20842,-25284
23326,-23012,23326,-23012
25564,-20498,25564,-20498
27532,-17767,27532,-17767
29210,-14849,29210,-14849
30579,-11773,30579,-11773
31625,-8574,31625,-8574
32338,-5284,32338,-5284
32710,-1939,32710,-1939
32736,1428,32736,1428
32417,4779,32417,4779
31755,8079,31755,8079
30759,11295,30759,11295
29438,14391,29438,14391
27806,17335,27806,17335
25881,20096,25881,20096
23682,22645,23682,22645
21234,24956,21234,24956
18562,27003,18562,27003
15693,28764,15693,28764
12660,30223,12660,30223
9492,31362,9492,31362
6224,32170,6224,32170
2891,32639,2891,32639
-473,32764,-473,32764
-3832,32542,-3832,32542
-7150,31977,-7150,31977
-10393,31075,-10393,31075
-13527,29845,-13527,29845
-16517,28299,-16517,28299
-19334,26455,-19334,26455
-21946,24332,-21946,24332
-24326,21952,-24326,21952
-26450,19341,-26450,19341
-28295,16525,-28295,16525
-29841,13535,-29841,13535
-31072,10402,-31072,10402
-31975,7159,-31975,7159
-32541,3841,-32541,3841
-32763,482,-32763,482
-32640,-2882,-32640,-2882
-32172,-6215,-32172,-6215
-31365,-9483,-31365,-9483
-30226,-12651,-30226,-12651
-28769,-15686,-28769,-15686
-27008,-18554,-27008,-18554
-24962,-21227,-24962,-21227
-22652,-23676,-22652,-23676
-20103,-25875,-20103,-25875
-17343,-27801,-17343,-27801
-14399,-29434,-14399,-29434
-11303,-30756,-11303,-30756
-8088,-31753,-8088,-31753
-4787,-32415,-4787,-32415
-1437,-32735,-1437,-32735
1930,-32710,1930,-32710
5275,-32340,5275,-32340
8565,-31628,8565,-31628
11765,-30582,11765,-30582
14841,-29214,14841,-29214
17759,-27537,17759,-27537
20491,-25570,20491,-25570
23006,-23332,23006,-23332
25278,-20849,25278,-20849
27284,-18145,27284,-18145
29002,-15250,29002,-15250
30413,-12194,30413,-12194
31504,-9010,31504,-9010
32262,-5730,32262,-5730
32680,-2390,32680,-2390
32752,976,32752,976
32480,4331,32480,4331
31864,7640,31864,7640
30912,10869,30912,10869
